               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,             0.02795,           0.0020681,                   0,             0.97211,             0.89904,             0.94087,              0.4946,            0.032151,           0.0060467,                   0,           0.0074347,           0.0074347,           0.0074347
                  53,            0.027856,           0.0020821,                   0,             0.97076,             0.90208,             0.94134,             0.49454,            0.032028,            0.006029,                   0,           0.0073433,           0.0073433,           0.0073433
                  54,             0.02777,           0.0020627,                   0,             0.96837,             0.90359,             0.94121,             0.49449,            0.032032,           0.0060209,                   0,           0.0072509,           0.0072509,           0.0072509
                  55,            0.027661,           0.0020593,                   0,             0.96956,             0.90206,             0.94065,             0.49297,            0.032083,           0.0060298,                   0,           0.0071576,           0.0071576,           0.0071576
                  56,            0.027822,           0.0020689,                   0,             0.96724,             0.90357,             0.94025,             0.49297,             0.03208,           0.0060256,                   0,           0.0070633,           0.0070633,           0.0070633
                  57,            0.027587,           0.0020771,                   0,              0.9673,             0.90173,             0.94011,             0.49272,            0.032206,           0.0060352,                   0,           0.0069682,           0.0069682,           0.0069682
                  58,            0.027506,           0.0020564,                   0,             0.96572,             0.89769,             0.93945,              0.4925,            0.032258,           0.0060534,                   0,           0.0068722,           0.0068722,           0.0068722
                  59,            0.027548,           0.0020656,                   0,             0.96619,             0.89609,             0.93948,             0.49302,            0.032281,            0.006061,                   0,           0.0067754,           0.0067754,           0.0067754
                  60,            0.027529,           0.0020565,                   0,             0.96847,             0.89653,             0.93924,             0.49158,            0.032294,           0.0060575,                   0,           0.0066779,           0.0066779,           0.0066779
                  61,            0.027406,           0.0020632,                   0,             0.96903,             0.89787,             0.93881,             0.49058,            0.032352,           0.0060629,                   0,           0.0065796,           0.0065796,           0.0065796
                  62,            0.027428,           0.0020453,                   0,             0.97034,             0.89804,             0.93838,             0.49084,             0.03242,           0.0060737,                   0,           0.0064807,           0.0064807,           0.0064807
                  63,            0.027362,           0.0020332,                   0,             0.96668,             0.89997,             0.93694,             0.49093,            0.032493,           0.0060925,                   0,           0.0063812,           0.0063812,           0.0063812
                  64,            0.027158,           0.0020341,                   0,             0.96846,             0.90114,             0.93836,             0.49355,            0.032474,           0.0060879,                   0,            0.006281,            0.006281,            0.006281
                  65,            0.026988,           0.0020294,                   0,             0.97183,             0.89677,              0.9371,             0.49294,            0.032563,           0.0061244,                   0,           0.0061803,           0.0061803,           0.0061803
                  66,            0.027132,           0.0020203,                   0,             0.96949,              0.8977,             0.93696,             0.49203,            0.032588,           0.0061339,                   0,           0.0060792,           0.0060792,           0.0060792
                  67,            0.026848,            0.002008,                   0,             0.97012,             0.89281,             0.93591,             0.49205,            0.032675,           0.0061593,                   0,           0.0059775,           0.0059775,           0.0059775
                  68,            0.027035,           0.0020303,                   0,             0.97246,             0.88825,             0.93651,             0.49052,            0.032749,           0.0061618,                   0,           0.0058755,           0.0058755,           0.0058755
                  69,            0.026856,            0.002012,                   0,             0.97382,             0.88563,             0.93628,              0.4889,            0.032808,           0.0061607,                   0,           0.0057731,           0.0057731,           0.0057731
                  70,            0.026764,           0.0020108,                   0,             0.96659,             0.89275,              0.9364,             0.48926,            0.032841,           0.0061663,                   0,           0.0056704,           0.0056704,           0.0056704
                  71,            0.026699,           0.0020094,                   0,             0.96673,             0.89167,             0.93566,              0.4897,            0.032868,            0.006172,                   0,           0.0055674,           0.0055674,           0.0055674
                  72,            0.026692,           0.0020072,                   0,             0.96849,             0.89161,             0.93738,             0.49075,            0.032782,           0.0061612,                   0,           0.0054642,           0.0054642,           0.0054642
                  73,            0.026534,           0.0019999,                   0,             0.97023,             0.89087,             0.93848,             0.48884,            0.032809,           0.0061538,                   0,           0.0053608,           0.0053608,           0.0053608
                  74,             0.02659,           0.0020025,                   0,             0.96922,             0.89252,             0.93739,             0.48927,            0.032817,           0.0061542,                   0,           0.0052573,           0.0052573,           0.0052573
                  75,            0.026523,           0.0019977,                   0,             0.97058,             0.89062,             0.93604,             0.48973,            0.032832,           0.0061795,                   0,           0.0051537,           0.0051537,           0.0051537
                  76,            0.026417,           0.0019825,                   0,             0.96726,             0.89668,             0.93657,             0.48997,            0.032821,           0.0061837,                   0,             0.00505,             0.00505,             0.00505
                  77,            0.026299,           0.0019882,                   0,             0.96823,              0.8972,              0.9366,             0.48937,            0.032808,           0.0062025,                   0,           0.0049463,           0.0049463,           0.0049463
                  78,            0.026232,           0.0019859,                   0,             0.96857,              0.8977,             0.93623,             0.48914,            0.032789,            0.006207,                   0,           0.0048427,           0.0048427,           0.0048427
                  79,            0.026236,           0.0019656,                   0,             0.97367,             0.89351,             0.93631,             0.49028,             0.03269,           0.0061891,                   0,           0.0047392,           0.0047392,           0.0047392
                  80,             0.02607,           0.0019556,                   0,             0.96784,             0.89753,             0.93699,              0.4904,            0.032619,           0.0061766,                   0,           0.0046358,           0.0046358,           0.0046358
                  81,            0.026021,           0.0019572,                   0,             0.96936,             0.89659,             0.93611,             0.49048,            0.032628,           0.0061977,                   0,           0.0045326,           0.0045326,           0.0045326
                  82,            0.025886,           0.0019601,                   0,             0.96921,             0.89755,             0.93565,             0.49045,            0.032711,           0.0062089,                   0,           0.0044296,           0.0044296,           0.0044296
                  83,            0.025676,           0.0019492,                   0,             0.97058,             0.89613,             0.93516,             0.48961,             0.03283,           0.0062302,                   0,           0.0043269,           0.0043269,           0.0043269
                  84,            0.025618,           0.0019468,                   0,             0.97023,             0.89621,             0.93511,             0.49053,            0.032845,           0.0062153,                   0,           0.0042245,           0.0042245,           0.0042245
                  85,             0.02569,           0.0019505,                   0,             0.96816,             0.89743,              0.9356,             0.49167,            0.032777,           0.0062044,                   0,           0.0041225,           0.0041225,           0.0041225
                  86,            0.025632,           0.0019407,                   0,             0.96886,             0.89736,             0.93582,             0.49135,             0.03291,           0.0062089,                   0,           0.0040208,           0.0040208,           0.0040208
                  87,            0.025455,           0.0019355,                   0,             0.96718,             0.89586,             0.93526,             0.48931,            0.033064,           0.0062079,                   0,           0.0039197,           0.0039197,           0.0039197
                  88,             0.02536,           0.0019254,                   0,             0.96646,             0.89686,             0.93532,             0.48836,            0.033097,           0.0062148,                   0,            0.003819,            0.003819,            0.003819
                  89,            0.025343,           0.0019256,                   0,             0.96395,             0.89672,             0.93533,             0.48731,            0.033011,            0.006224,                   0,           0.0037188,           0.0037188,           0.0037188
                  90,            0.025286,           0.0019191,                   0,             0.96246,             0.89737,             0.93514,             0.48766,            0.032894,           0.0062272,                   0,           0.0036193,           0.0036193,           0.0036193
                  91,             0.02516,           0.0019147,                   0,             0.96241,              0.8972,             0.93513,             0.48783,            0.032849,           0.0062389,                   0,           0.0035204,           0.0035204,           0.0035204
                  92,            0.025105,            0.001909,                   0,             0.96829,             0.89317,             0.93542,             0.48902,            0.032804,             0.00625,                   0,           0.0034221,           0.0034221,           0.0034221
                  93,            0.024966,            0.001897,                   0,             0.96894,             0.89462,             0.93595,             0.48941,            0.032905,            0.006241,                   0,           0.0033246,           0.0033246,           0.0033246
                  94,            0.024919,           0.0019012,                   0,               0.972,             0.89452,             0.93587,              0.4897,            0.032964,           0.0062422,                   0,           0.0032278,           0.0032278,           0.0032278
                  95,            0.024749,           0.0018724,                   0,             0.97304,             0.89563,              0.9357,             0.48942,            0.032984,           0.0062602,                   0,           0.0031318,           0.0031318,           0.0031318
                  96,            0.024787,           0.0018785,                   0,             0.97255,             0.89586,              0.9354,             0.48987,            0.032954,            0.006275,                   0,           0.0030367,           0.0030367,           0.0030367
                  97,            0.024671,           0.0018917,                   0,             0.97353,             0.89424,             0.93533,             0.48953,            0.032998,           0.0062876,                   0,           0.0029424,           0.0029424,           0.0029424
                  98,            0.024492,           0.0018784,                   0,             0.97172,             0.89329,             0.93451,             0.48855,            0.033017,           0.0062937,                   0,           0.0028491,           0.0028491,           0.0028491
                  99,            0.024407,           0.0018877,                   0,              0.9656,             0.89901,             0.93462,              0.4878,            0.032979,           0.0062965,                   0,           0.0027567,           0.0027567,           0.0027567
                 100,            0.024312,           0.0018565,                   0,              0.9665,             0.89994,             0.93481,             0.48703,            0.033005,           0.0062987,                   0,           0.0026653,           0.0026653,           0.0026653
                 101,            0.024227,           0.0018532,                   0,             0.96516,             0.90131,             0.93515,             0.48717,            0.032984,           0.0063049,                   0,            0.002575,            0.002575,            0.002575
                 102,            0.024202,           0.0018559,                   0,             0.96483,             0.89871,             0.93511,             0.48721,            0.032973,           0.0063045,                   0,           0.0024858,           0.0024858,           0.0024858
                 103,            0.024094,           0.0018486,                   0,             0.96511,             0.89888,             0.93536,             0.48792,            0.032995,           0.0063011,                   0,           0.0023977,           0.0023977,           0.0023977
                 104,            0.023982,           0.0018474,                   0,             0.96797,             0.89737,             0.93469,             0.48824,            0.033021,           0.0062954,                   0,           0.0023107,           0.0023107,           0.0023107
                 105,            0.023828,             0.00184,                   0,             0.97002,             0.89804,             0.93571,             0.48806,            0.032952,           0.0062845,                   0,            0.002225,            0.002225,            0.002225
                 106,            0.023794,           0.0018331,                   0,             0.96804,              0.8991,             0.93573,             0.48824,            0.032925,           0.0062883,                   0,           0.0021405,           0.0021405,           0.0021405
                 107,            0.023622,           0.0018267,                   0,             0.96724,             0.90109,             0.93538,             0.48734,            0.032924,           0.0062928,                   0,           0.0020572,           0.0020572,           0.0020572
                 108,             0.02363,           0.0018266,                   0,             0.96498,             0.90089,             0.93491,              0.4891,            0.032911,           0.0063083,                   0,           0.0019753,           0.0019753,           0.0019753
                 109,             0.02334,           0.0017989,                   0,             0.96412,             0.89955,             0.93383,             0.48926,            0.032969,           0.0063289,                   0,           0.0018948,           0.0018948,           0.0018948
                 110,            0.023286,           0.0018031,                   0,             0.96435,             0.89787,             0.93307,             0.48866,            0.032983,           0.0063584,                   0,           0.0018156,           0.0018156,           0.0018156
                 111,            0.023267,           0.0018035,                   0,             0.96609,             0.89535,             0.93339,             0.48762,            0.032985,           0.0063868,                   0,           0.0017378,           0.0017378,           0.0017378
                 112,            0.023087,           0.0017892,                   0,             0.96849,             0.89368,             0.93347,             0.48725,            0.033009,            0.006399,                   0,           0.0016615,           0.0016615,           0.0016615
                 113,            0.023058,           0.0018082,                   0,             0.96787,             0.89284,              0.9336,             0.48582,            0.033066,           0.0064187,                   0,           0.0015867,           0.0015867,           0.0015867
                 114,            0.022929,           0.0017947,                   0,              0.9668,             0.89363,             0.93308,             0.48526,            0.033137,             0.00643,                   0,           0.0015134,           0.0015134,           0.0015134
                 115,            0.022753,           0.0017762,                   0,             0.96773,             0.89217,             0.93216,             0.48323,            0.033268,           0.0064562,                   0,           0.0014416,           0.0014416,           0.0014416
                 116,            0.022523,           0.0017657,                   0,             0.96991,             0.89183,             0.93229,             0.48305,            0.033425,           0.0064846,                   0,           0.0013714,           0.0013714,           0.0013714
                 117,              0.0225,           0.0017552,                   0,              0.9642,             0.89603,              0.9316,             0.48325,            0.033489,           0.0064965,                   0,           0.0013029,           0.0013029,           0.0013029
                 118,            0.022385,           0.0017558,                   0,             0.96364,             0.89619,             0.93109,             0.48318,            0.033543,            0.006515,                   0,            0.001236,            0.001236,            0.001236
                 119,            0.022267,           0.0017511,                   0,             0.96944,             0.89167,             0.93129,             0.48309,            0.033565,           0.0065143,                   0,           0.0011707,           0.0011707,           0.0011707
                 120,            0.022096,            0.001737,                   0,             0.96952,             0.89183,             0.93124,             0.48406,            0.033643,           0.0065106,                   0,           0.0011072,           0.0011072,           0.0011072
                 121,            0.022035,           0.0017359,                   0,             0.96755,             0.89217,             0.93103,              0.4847,            0.033684,           0.0065219,                   0,           0.0010454,           0.0010454,           0.0010454
                 122,            0.021927,           0.0017293,                   0,              0.9683,             0.89183,             0.93042,             0.48613,            0.033637,           0.0065329,                   0,          0.00098531,          0.00098531,          0.00098531
                 123,             0.02177,           0.0017157,                   0,             0.97093,             0.88949,             0.93084,             0.48665,            0.033604,           0.0065471,                   0,          0.00092704,          0.00092704,          0.00092704
                 124,            0.021643,           0.0017199,                   0,             0.97071,             0.88924,             0.92883,             0.48546,            0.033643,           0.0065558,                   0,          0.00087058,          0.00087058,          0.00087058
                 125,            0.021395,           0.0017051,                   0,             0.95746,              0.8977,             0.92849,             0.48541,            0.033746,            0.006582,                   0,          0.00081595,          0.00081595,          0.00081595
                 126,            0.021405,           0.0016927,                   0,             0.95855,             0.89582,             0.92805,             0.48547,            0.033773,           0.0065903,                   0,          0.00076317,          0.00076317,          0.00076317
                 127,            0.021164,           0.0016837,                   0,             0.95911,             0.89552,             0.92818,             0.48578,            0.033806,           0.0066143,                   0,          0.00071228,          0.00071228,          0.00071228
                 128,            0.021051,           0.0016879,                   0,             0.95955,             0.89504,             0.92827,             0.48559,            0.033823,           0.0066283,                   0,          0.00066329,          0.00066329,          0.00066329
                 129,            0.021018,           0.0016791,                   0,             0.95922,             0.89485,             0.92798,             0.48476,            0.033875,           0.0066336,                   0,          0.00061623,          0.00061623,          0.00061623
                 130,            0.020861,           0.0016848,                   0,             0.95916,             0.89409,             0.92704,             0.48416,            0.033911,           0.0066444,                   0,          0.00057111,          0.00057111,          0.00057111
                 131,            0.020738,           0.0016732,                   0,             0.96067,             0.89401,             0.92781,             0.48421,            0.033945,            0.006647,                   0,          0.00052795,          0.00052795,          0.00052795
                 132,            0.020545,           0.0016525,                   0,             0.96019,             0.89401,             0.92762,             0.48428,             0.03396,           0.0066576,                   0,          0.00048678,          0.00048678,          0.00048678
                 133,            0.020483,           0.0016561,                   0,             0.96159,             0.89425,             0.92763,             0.48331,            0.034004,           0.0066843,                   0,          0.00044761,          0.00044761,          0.00044761
                 134,            0.020338,           0.0016484,                   0,             0.96126,             0.89401,             0.92769,              0.4833,            0.034056,           0.0066963,                   0,          0.00041045,          0.00041045,          0.00041045
                 135,            0.020218,           0.0016375,                   0,             0.96263,             0.89431,              0.9283,              0.4834,            0.034057,           0.0067091,                   0,          0.00037534,          0.00037534,          0.00037534
                 136,            0.020105,           0.0016326,                   0,             0.96208,             0.89357,             0.92774,             0.48242,             0.03414,           0.0067311,                   0,          0.00034227,          0.00034227,          0.00034227
                 137,            0.020037,           0.0016408,                   0,              0.9631,             0.89284,              0.9284,             0.48208,             0.03419,           0.0067294,                   0,          0.00031127,          0.00031127,          0.00031127
                 138,            0.019838,           0.0016295,                   0,             0.96181,             0.89351,             0.92845,             0.48136,            0.034226,           0.0067292,                   0,          0.00028235,          0.00028235,          0.00028235
                 139,            0.019765,           0.0016214,                   0,             0.96622,             0.88982,             0.92817,             0.48104,            0.034276,           0.0067469,                   0,          0.00025551,          0.00025551,          0.00025551
                 140,            0.019663,           0.0016116,                   0,             0.96471,             0.88939,             0.92749,             0.48046,            0.034306,           0.0067502,                   0,          0.00023078,          0.00023078,          0.00023078
                 141,            0.019582,           0.0016171,                   0,             0.96393,             0.89016,             0.92757,             0.48023,            0.034366,           0.0067493,                   0,          0.00020817,          0.00020817,          0.00020817
                 142,            0.019521,           0.0016074,                   0,             0.96247,             0.88999,              0.9274,             0.47926,             0.03445,           0.0067605,                   0,          0.00018768,          0.00018768,          0.00018768
                 143,            0.019457,           0.0016064,                   0,             0.96056,             0.89167,             0.92748,             0.47894,            0.034481,            0.006772,                   0,          0.00016932,          0.00016932,          0.00016932
                 144,            0.019371,           0.0015973,                   0,              0.9614,             0.89099,             0.92754,               0.479,            0.034545,           0.0067889,                   0,           0.0001531,           0.0001531,           0.0001531
                 145,            0.019317,           0.0016073,                   0,             0.96284,             0.89079,             0.92755,             0.47853,            0.034632,           0.0068011,                   0,          0.00013903,          0.00013903,          0.00013903
                 146,            0.019265,           0.0015948,                   0,             0.96454,             0.88962,             0.92768,              0.4786,             0.03469,           0.0068111,                   0,          0.00012712,          0.00012712,          0.00012712
                 147,            0.019229,           0.0015904,                   0,             0.96392,             0.88932,             0.92741,             0.47766,            0.034754,           0.0068286,                   0,          0.00011736,          0.00011736,          0.00011736
