               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,            0.029795,           0.0015145,                   0,             0.97203,             0.89736,             0.93463,             0.48732,            0.032506,           0.0043836,                   0,           0.0068906,           0.0068906,           0.0068906
                  62,            0.029753,           0.0014983,                   0,             0.97114,             0.89713,             0.93455,             0.48712,            0.032539,            0.004389,                   0,           0.0068006,           0.0068006,           0.0068006
                  63,            0.029698,           0.0015009,                   0,             0.97091,              0.8972,             0.93445,             0.48756,            0.032573,            0.004402,                   0,           0.0067101,           0.0067101,           0.0067101
                  64,            0.029451,           0.0015004,                   0,             0.96923,             0.89788,             0.93376,             0.48738,            0.032596,           0.0044043,                   0,           0.0066191,           0.0066191,           0.0066191
                  65,            0.029379,           0.0014988,                   0,             0.97114,             0.89502,             0.93391,             0.48873,             0.03256,           0.0043957,                   0,           0.0065276,           0.0065276,           0.0065276
                  66,            0.029608,           0.0015066,                   0,             0.96921,             0.89586,             0.93476,              0.4888,            0.032491,           0.0043965,                   0,           0.0064356,           0.0064356,           0.0064356
                  67,            0.029316,           0.0014925,                   0,               0.968,             0.89468,             0.93496,             0.48815,            0.032534,           0.0043888,                   0,           0.0063432,           0.0063432,           0.0063432
                  68,            0.029351,            0.001501,                   0,             0.96931,             0.89552,             0.93504,             0.48797,            0.032598,           0.0043815,                   0,           0.0062505,           0.0062505,           0.0062505
                  69,            0.029213,           0.0014799,                   0,             0.96617,             0.89568,             0.93483,             0.48787,            0.032671,           0.0043794,                   0,           0.0061574,           0.0061574,           0.0061574
                  70,            0.029137,           0.0014819,                   0,             0.96267,             0.89964,             0.93496,             0.48827,            0.032609,           0.0043745,                   0,            0.006064,            0.006064,            0.006064
                  71,            0.029096,            0.001481,                   0,             0.96267,             0.90005,             0.93448,             0.48891,            0.032784,           0.0043874,                   0,           0.0059704,           0.0059704,           0.0059704
                  72,            0.029124,           0.0014812,                   0,             0.96581,             0.89534,             0.93335,              0.4889,            0.032948,            0.004386,                   0,           0.0058766,           0.0058766,           0.0058766
                  73,            0.028815,           0.0014794,                   0,              0.9659,             0.89535,             0.93191,             0.48896,            0.033022,           0.0043905,                   0,           0.0057826,           0.0057826,           0.0057826
                  74,            0.028935,           0.0014737,                   0,             0.96646,             0.89397,             0.93137,             0.48926,             0.03303,           0.0043865,                   0,           0.0056884,           0.0056884,           0.0056884
                  75,            0.028871,            0.001467,                   0,             0.96821,             0.89351,             0.93209,             0.49003,            0.033036,           0.0043795,                   0,           0.0055942,           0.0055942,           0.0055942
                  76,            0.028784,           0.0014764,                   0,             0.96952,             0.88831,             0.93054,             0.49065,            0.033015,           0.0043924,                   0,              0.0055,              0.0055,              0.0055
                  77,            0.028755,           0.0014707,                   0,             0.96501,             0.89257,             0.93009,             0.48978,            0.033138,            0.004398,                   0,           0.0054058,           0.0054058,           0.0054058
                  78,            0.028769,           0.0014774,                   0,             0.95844,             0.89753,             0.92952,             0.48747,            0.033311,           0.0043956,                   0,           0.0053116,           0.0053116,           0.0053116
                  79,            0.028591,           0.0014553,                   0,             0.96099,             0.89552,             0.92878,             0.48844,             0.03333,           0.0044062,                   0,           0.0052174,           0.0052174,           0.0052174
                  80,            0.028465,           0.0014472,                   0,             0.96186,             0.89653,             0.92975,             0.48719,            0.033289,           0.0043964,                   0,           0.0051234,           0.0051234,           0.0051234
                  81,            0.028496,           0.0014541,                   0,             0.96316,             0.89904,             0.92981,             0.48801,            0.033221,           0.0044076,                   0,           0.0050296,           0.0050296,           0.0050296
                  82,            0.028325,           0.0014478,                   0,             0.96519,             0.89742,              0.9298,             0.48964,            0.033206,           0.0044179,                   0,            0.004936,            0.004936,            0.004936
                  83,             0.02817,           0.0014416,                   0,              0.9643,             0.89686,             0.92908,             0.48887,            0.033284,           0.0044446,                   0,           0.0048426,           0.0048426,           0.0048426
