               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.027086,            0.001655,                   0,             0.97312,             0.87456,             0.92086,              0.4985,             0.02469,           0.0044722,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.026848,           0.0016507,                   0,             0.97222,             0.87442,             0.92077,             0.49753,            0.024699,           0.0044705,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.026817,           0.0016564,                   0,             0.97227,             0.87456,             0.91986,             0.49727,            0.024735,            0.004503,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.026583,           0.0016305,                   0,             0.97332,             0.87478,             0.92165,             0.49625,            0.024734,           0.0044888,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.026601,           0.0016334,                   0,             0.97467,             0.87748,             0.92408,             0.49491,            0.024727,           0.0044608,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.026523,           0.0016245,                   0,             0.97687,             0.87691,             0.92428,             0.49452,             0.02472,           0.0044682,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.026612,           0.0016383,                   0,             0.97661,              0.8752,             0.92391,             0.49507,            0.024754,           0.0044758,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.026517,           0.0016231,                   0,              0.9749,             0.87557,             0.92332,             0.49521,            0.024779,           0.0044589,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.026336,           0.0016229,                   0,               0.973,             0.87626,             0.92473,             0.49468,            0.024796,           0.0044601,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.026296,           0.0016167,                   0,             0.97179,             0.87674,             0.92645,             0.49635,            0.024749,           0.0044603,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.026176,           0.0016107,                   0,             0.97125,             0.87807,             0.92444,             0.49706,            0.024753,           0.0044575,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.026093,           0.0016072,                   0,              0.9717,             0.88084,             0.92637,             0.49826,            0.024741,           0.0044369,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.025905,           0.0015913,                   0,             0.97128,             0.87942,             0.92678,             0.49709,            0.024761,           0.0044159,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.025871,           0.0016033,                   0,              0.9718,             0.87838,             0.92504,             0.49667,            0.024806,           0.0044139,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.025761,           0.0015892,                   0,             0.96743,             0.87976,             0.92496,              0.4976,            0.024791,             0.00439,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.025646,           0.0015849,                   0,             0.96588,             0.87942,             0.92365,             0.49776,            0.024817,           0.0044001,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.025643,           0.0015756,                   0,             0.97432,             0.87339,             0.92427,             0.49766,            0.024816,           0.0043865,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.025341,           0.0015741,                   0,              0.9744,             0.87463,             0.92495,             0.49823,            0.024785,           0.0043928,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.025417,           0.0015647,                   0,             0.97156,             0.87355,             0.92353,             0.49771,            0.024755,           0.0044391,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.025244,           0.0015808,                   0,              0.9586,             0.87959,             0.92208,             0.49541,            0.024796,           0.0044785,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.025117,           0.0015477,                   0,             0.96052,             0.87523,              0.9215,             0.49499,            0.024806,           0.0045062,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.024895,           0.0015486,                   0,             0.96252,             0.87417,             0.92182,             0.49403,            0.024805,           0.0045117,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.024867,           0.0015528,                   0,             0.95891,             0.87573,             0.92179,             0.49254,            0.024851,           0.0045408,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.024932,           0.0015471,                   0,             0.96005,             0.87456,             0.92084,             0.49134,            0.024889,           0.0045579,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.024808,           0.0015277,                   0,             0.96158,             0.86875,             0.91955,              0.4895,            0.024912,           0.0045821,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.024582,           0.0015262,                   0,             0.95944,             0.87262,             0.91925,             0.49007,            0.024927,            0.004564,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.024583,           0.0015236,                   0,             0.96607,             0.86685,             0.91921,             0.49011,            0.024938,           0.0045342,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.024444,           0.0015193,                   0,             0.96989,             0.86718,              0.9204,             0.49098,            0.024938,           0.0044847,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.024442,           0.0015165,                   0,             0.96272,             0.87741,             0.92182,             0.49031,            0.024964,           0.0044686,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.024153,           0.0015022,                   0,             0.96613,             0.87406,             0.92243,             0.48927,            0.025007,           0.0044743,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.024172,           0.0015054,                   0,             0.97387,             0.87037,             0.92412,              0.4909,             0.02499,           0.0044575,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.023958,           0.0014965,                   0,             0.97408,             0.86835,             0.92447,             0.49078,            0.024997,           0.0044561,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.023737,           0.0014902,                   0,             0.96464,             0.87791,             0.92419,             0.49019,            0.025033,           0.0044658,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.023701,           0.0014926,                   0,             0.96551,              0.8764,             0.92395,             0.49036,            0.025033,           0.0044678,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.023497,            0.001469,                   0,             0.96597,              0.8764,             0.92239,             0.49115,             0.02506,           0.0044956,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.023427,            0.001469,                   0,             0.96701,             0.87657,             0.92197,             0.49051,            0.025078,           0.0045028,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.023258,           0.0014637,                   0,             0.96869,             0.87676,             0.92052,             0.48999,            0.025077,           0.0045201,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.023171,           0.0014643,                   0,             0.96768,             0.87724,             0.92027,             0.48967,            0.025098,           0.0045364,                   0,            0.001387,            0.001387,            0.001387
